id;es;en
Q8539013;La espada de la verdad;The Sword of Truth
Q4470;La rueda del tiempo;The Wheel of Time
Q15228;El Señor de los Anillos;The Lord of the Rings
Q189378;Crepúsculo;Twilight
Q772435;Miedo y asco en Las Vegas;Fear and Loathing in Las Vegas
Q772435;Miedo y asco en Las Vegas;Fear and Loathing in Las Vegas
Q130295;El maravilloso mago de Oz;The Wonderful Wizard of Oz
Q30610044;Origen;Origin
Q175421;Hoyos;Holes
Q40354;Sinsajo;Mockingjay
Q837140;En llamas;Catching Fire
Q534739;Árbol y Hoja;Tree and Leaf
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q15228;El Señor de los Anillos;The Lord of the Rings
Q265954;Matadero cinco;Slaughterhouse-Five
Q205882;Edda prosaica;Prose Edda
Q46525;Premio Pulitzer;Pulitzer Prize
Q46525;Premio Pulitzer;Pulitzer Prize
Q46525;Premio Pulitzer;Pulitzer Prize
Q46525;Premio Pulitzer;Pulitzer Prize
Q44523;Crepúsculo;Twilight
Q2743959;La Nueva Orden Jedi;The New Jedi Order
Q11679;Los juegos del hambre;The Hunger Games
Q44523;Crepúsculo;Twilight
Q11679;Los juegos del hambre;The Hunger Games
Q466288;La Milla Verde;The Green Mile
Q11679;Los juegos del hambre;The Hunger Games
Q44523;Crepúsculo;Twilight
Q15228;El Señor de los Anillos;The Lord of the Rings
Q46525;Premio Pulitzer;Pulitzer Prize
Q11679;Los juegos del hambre;The Hunger Games
Q56195117;La materia oscura;His Dark Materials
Q1845;Biblia;Bible
Q472194;El jardín secreto;The Secret Garden
Q18813;Nuevo Testamento;New Testament
Q280898;La Torre Oscura;The Dark Tower
Q662029;Neuromante;Neuromancer
Q5193682;La Cultura;Culture series
Q208002;La Comunidad del Anillo;The Fellowship of the Ring
Q15228;El Señor de los Anillos;The Lord of the Rings
Q193695;El mago de Oz;The Wizard of Oz
Q7766706;El archivo de las tormentas;The Stormlight Archive
Q564;infierno;hell
Q15228;El Señor de los Anillos;The Lord of the Rings
Q235795;Adiós a las armas;A Farewell to Arms
Q571;libro;book
Q688615;récord mundial;world record
Q46525;Premio Pulitzer;Pulitzer Prize
Q44523;Crepúsculo;Twilight
Q56195117;La materia oscura;His Dark Materials
Q999222;Los hijos de la tierra;Earth's Children hexalogy
Q11679;Los juegos del hambre;The Hunger Games
Q46525;Premio Pulitzer;Pulitzer Prize
Q46525;Premio Pulitzer;Pulitzer Prize
Q557867;Cincuenta sombras de Grey;Fifty Shades of Grey
Q44523;Crepúsculo;Twilight
Q7430560;Historias de miedo para contar en la oscuridad;Scary Stories to Tell in the Dark
Q2071301;Katniss Everdeen;Katniss Everdeen
Q44523;Crepúsculo;Twilight
Q9204;C. S. Lewis;C. S. Lewis
Q2070438;Trilogía cósmica;The Space Trilogy
Q11679;Los juegos del hambre;The Hunger Games
Q11679;Los juegos del hambre;The Hunger Games
Q11679;Los juegos del hambre;The Hunger Games
Q46525;Premio Pulitzer;Pulitzer Prize
Q46525;Premio Pulitzer;Pulitzer Prize
Q11679;Los juegos del hambre;The Hunger Games
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q162062;Pentateuco;Pentateuch
Q9077;Moisés;Moses
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q44523;Crepúsculo;Twilight
Q3260367;Escalofríos;Goosebumps
Q44523;Crepúsculo;Twilight
Q15228;El Señor de los Anillos;The Lord of the Rings
Q79734;Tierra Media;Middle-earth
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q280898;La Torre Oscura;The Dark Tower
Q11679;Los juegos del hambre;The Hunger Games
Q44523;Crepúsculo;Twilight
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q15228;El Señor de los Anillos;The Lord of the Rings
Q816016;El juego de Ender;Ender's Game
Q116546;Terramar;Earthsea series
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q11679;Los juegos del hambre;The Hunger Games
Q1339580;El diario de Greg;Diary of a Wimpy Kid
Q275955;V. C. Andrews;V. C. Andrews
Q11679;Los juegos del hambre;The Hunger Games
Q17386413;Silvia Moreno-Garcia;Silvia Moreno-Garcia
Q37922;Premio Nobel de Literatura;Nobel Prize in Literature
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q2743959;La Nueva Orden Jedi;The New Jedi Order
Q853855;Darren Shan;The Saga of Darren Shan
Q44523;Crepúsculo;Twilight
Q190;Dios;God
Q1845;Biblia;Bible
Q4470;La rueda del tiempo;The Wheel of Time
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q37922;Premio Nobel de Literatura;Nobel Prize in Literature
Q15228;El Señor de los Anillos;The Lord of the Rings
Q11679;Los juegos del hambre;The Hunger Games
Q228624;Suzanne Collins;Suzanne Collins
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q1564644;Serie de la Fundación;Foundation series
Q280898;La Torre Oscura;The Dark Tower
Q44523;Crepúsculo;Twilight
Q2336369;Parque Jurásico;Jurassic Park
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q44523;Crepúsculo;Twilight
Q133054;Sylvia Plath;Sylvia Plath
Q44523;Crepúsculo;Twilight
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q1909623;Matthew Stover;Matthew Stover
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q20667180;novela de terror;horror novel
Q571;libro;book
Q11679;Los juegos del hambre;The Hunger Games
Q11679;Los juegos del hambre;The Hunger Games
Q42970;Amnistía Internacional;Amnesty International
Q37922;Premio Nobel de Literatura;Nobel Prize in Literature
Q47703;El padrino;The Godfather
Q46525;Premio Pulitzer;Pulitzer Prize
Q46525;Premio Pulitzer;Pulitzer Prize
Q622813;Medalla Newbery;Newbery Medal
Q21;Inglaterra;England
Q44523;Crepúsculo;Twilight
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q44523;Crepúsculo;Twilight
Q46525;Premio Pulitzer;Pulitzer Prize
Q46525;Premio Pulitzer;Pulitzer Prize
Q833633;Premio Pulitzer de Ficción;Pulitzer Prize for Fiction
Q170534;Hércules Poirot;Hercule Poirot
Q184587;Grand Rapids;Grand Rapids
Q1026417;Medalla Caldecott;Caldecott Medal
Q471024;Las cuatro estaciones;Different Seasons
Q1503547;Pociones;potions
Q10264736;Defensa contra las artes oscuras;Defense Against the Dark Arts
Q253295;Mundodisco;Discworld
Q253295;Mundodisco;Discworld
Q3257270;Mundodisco;Discworld
Q3107329;Guía del autoestopista galáctico;The Hitchhiker's Guide to the Galaxy
Q571;libro;book
Q1229792;Pálido fuego;Pale Fire
Q465360;Retrato del artista adolescente;A Portrait of the Artist as a Young Man
Q212340;Matar un ruiseñor;To Kill a Mockingbird
Q1026417;Medalla Caldecott;Caldecott Medal
Q622813;Medalla Newbery;Newbery Medal
Q328212;Veronica Roth;Veronica Roth
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q571;libro;book
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q46525;Premio Pulitzer;Pulitzer Prize
Q472194;El jardín secreto;The Secret Garden
Q215983;Las uvas de la ira;The Grapes of Wrath
Q37922;Premio Nobel de Literatura;Nobel Prize in Literature
Q37922;Premio Nobel de Literatura;Nobel Prize in Literature
Q74287;El hobbit;The Hobbit
Q215983;Las uvas de la ira;The Grapes of Wrath
Q15228;El Señor de los Anillos;The Lord of the Rings
Q44523;Crepúsculo;Twilight
Q74287;El hobbit;The Hobbit
Q215410;Las aventuras de Huckleberry Finn;Adventures of Huckleberry Finn
Q44523;Crepúsculo;Twilight
Q37922;Premio Nobel de Literatura;Nobel Prize in Literature
Q44523;Crepúsculo;Twilight
Q44523;Crepúsculo;Twilight
Q2262725;El ojo de la mente;Splinter of the Mind's Eye
Q15228;El Señor de los Anillos;The Lord of the Rings
Q265954;Matadero cinco;Slaughterhouse-Five
Q1541914;El cuento de la criada;The Handmaid's Tale
Q271764;El señor de las moscas;Lord of the Flies
Q185118;La isla del tesoro;Treasure Island
Q183883;El Guardián entre el Centeno;The Catcher in the Rye
Q212340;Matar un ruiseñor;To Kill a Mockingbird
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q165318;Crimen y castigo;Crime and Punishment
Q183883;El Guardián entre el Centeno;The Catcher in the Rye
Q92640;Alicia en el país de las maravillas;Alice's Adventures in Wonderland
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q215410;Las aventuras de Huckleberry Finn;Adventures of Huckleberry Finn
Q25207350;El cuento de la criada;The Handmaid's Tale
Q44523;Crepúsculo;Twilight
Q44523;Crepúsculo;Twilight
Q1396889;Rebelión en la granja;Animal Farm
Q215983;Las uvas de la ira;The Grapes of Wrath
Q183883;El Guardián entre el Centeno;The Catcher in the Rye
Q44523;Crepúsculo;Twilight
Q8337;Harry Potter;Harry Potter
Q742226;Cementerio de animales;Pet Sematary
Q26505;El viejo y el mar;The Old Man and the Sea
Q845889;Asesinato en el Orient Express;Murder on the Orient Express
Q26505;El viejo y el mar;The Old Man and the Sea
Q11679;Los juegos del hambre;The Hunger Games
Q44523;Crepúsculo;Twilight
Q15228;El Señor de los Anillos;The Lord of the Rings
Q44523;Crepúsculo;Twilight
Q44523;Crepúsculo;Twilight
Q3107329;Guía del autoestopista galáctico;The Hitchhiker's Guide to the Galaxy
Q11679;Los juegos del hambre;The Hunger Games
Q208460;1984;Nineteen Eighty-Four
Q26505;El viejo y el mar;The Old Man and the Sea
Q26505;El viejo y el mar;The Old Man and the Sea
Q183883;El Guardián entre el Centeno;The Catcher in the Rye
Q183883;El Guardián entre el Centeno;The Catcher in the Rye
Q816016;El juego de Ender;Ender's Game
Q44523;Crepúsculo;Twilight
Q213841;Una serie de eventos desafortunados;A Series of Unfortunate Events
Q11679;Los juegos del hambre;The Hunger Games
Q15228;El Señor de los Anillos;The Lord of the Rings
Q557867;Cincuenta sombras de Grey;Fifty Shades of Grey
Q11679;Los juegos del hambre;The Hunger Games
Q2718258;Despertar;The Vampire Diaries: The Awakening
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q15228;El Señor de los Anillos;The Lord of the Rings
Q1845;Biblia;Bible
Q15228;El Señor de los Anillos;The Lord of the Rings
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q172140;Michael Crichton;Michael Crichton
Q3260367;Escalofríos;Goosebumps
Q11679;Los juegos del hambre;The Hunger Games
Q11679;Los juegos del hambre;The Hunger Games
Q44523;Crepúsculo;Twilight
Q840516;Crónicas vampíricas;The Vampire Chronicles
Q15228;El Señor de los Anillos;The Lord of the Rings
Q4470;La rueda del tiempo;The Wheel of Time
Q1555385;Trilogía de Thrawn;Thrawn trilogy
Q2746500;La sombra de Ender;Ender's Shadow
Q2743959;La Nueva Orden Jedi;The New Jedi Order
Q557867;Cincuenta sombras de Grey;Fifty Shades of Grey
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q857000;Cómo entrenar a tu dragón;How to Train Your Dragon
Q11679;Los juegos del hambre;The Hunger Games
Q557867;Cincuenta sombras de Grey;Fifty Shades of Grey
Q280898;La Torre Oscura;The Dark Tower
Q280898;La Torre Oscura;The Dark Tower
Q280898;La Torre Oscura;The Dark Tower
Q280898;La Torre Oscura;The Dark Tower
Q280898;La Torre Oscura;The Dark Tower
Q280898;La Torre Oscura;The Dark Tower
Q3108867;El club de las canguro;The Baby-Sitters Club
Q213841;Una serie de eventos desafortunados;A Series of Unfortunate Events
Q213841;Una serie de eventos desafortunados;A Series of Unfortunate Events
Q4470;La rueda del tiempo;The Wheel of Time
Q4470;La rueda del tiempo;The Wheel of Time
Q4470;La rueda del tiempo;The Wheel of Time
Q164008;La mala semilla;The Bad Seed
Q4470;La rueda del tiempo;The Wheel of Time
Q4470;La rueda del tiempo;The Wheel of Time
Q4470;La rueda del tiempo;The Wheel of Time
Q4470;La rueda del tiempo;The Wheel of Time
Q4470;La rueda del tiempo;The Wheel of Time
Q44523;Crepúsculo;Twilight
Q44523;Crepúsculo;Twilight
Q44523;Crepúsculo;Twilight
Q23434;Ernest Hemingway;Ernest Hemingway
Q44523;Crepúsculo;Twilight
Q213841;Una serie de eventos desafortunados;A Series of Unfortunate Events
Q33977;Julio Verne;Jules Verne
Q36180;escritor;writer
Q571;libro;book
Q11424;película;film
Q571;libro;book
Q571;libro;book
Q213841;Una serie de eventos desafortunados;A Series of Unfortunate Events
Q213841;Una serie de eventos desafortunados;A Series of Unfortunate Events
Q46525;Premio Pulitzer;Pulitzer Prize
Q11679;Los juegos del hambre;The Hunger Games
Q8275050;libro infantil;children's book
Q571;libro;book
Q571;libro;book
Q46525;Premio Pulitzer;Pulitzer Prize
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q3260367;Escalofríos;Goosebumps
Q44523;Crepúsculo;Twilight
Q44523;Crepúsculo;Twilight
Q15228;El Señor de los Anillos;The Lord of the Rings
Q3260367;Escalofríos;Goosebumps
Q571;libro;book
Q44523;Crepúsculo;Twilight
Q1845;Biblia;Bible
Q160082;Premio Booker;Booker Prize
Q571;libro;book
Q571;libro;book
Q170583;Orgullo y prejuicio;Pride and Prejudice
Q37922;Premio Nobel de Literatura;Nobel Prize in Literature
Q46525;Premio Pulitzer;Pulitzer Prize
Q44523;Crepúsculo;Twilight
Q15228;El Señor de los Anillos;The Lord of the Rings
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q44523;Crepúsculo;Twilight
Q44523;Crepúsculo;Twilight
Q11679;Los juegos del hambre;The Hunger Games
Q277759;serie de libros;book series
Q1860;inglés;English
Q15228;El Señor de los Anillos;The Lord of the Rings
Q11679;Los juegos del hambre;The Hunger Games
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q46525;Premio Pulitzer;Pulitzer Prize
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q571;libro;book
Q44523;Crepúsculo;Twilight
Q15228;El Señor de los Anillos;The Lord of the Rings
Q11679;Los juegos del hambre;The Hunger Games
Q11679;Los juegos del hambre;The Hunger Games
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q11679;Los juegos del hambre;The Hunger Games
Q571;libro;book
Q41675;Libro Guinness de los récords;Guinness World Records
Q732870;Biblia hebrea;Hebrew Bible
Q1845;Biblia;Bible
Q11679;Los juegos del hambre;The Hunger Games
Q11679;Los juegos del hambre;The Hunger Games
Q11679;Los juegos del hambre;The Hunger Games
Q4470;La rueda del tiempo;The Wheel of Time
Q160082;Premio Booker;Booker Prize
Q36180;escritor;writer
Q571;libro;book
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q15228;El Señor de los Anillos;The Lord of the Rings
Q123867;Marqués de Sade;Marquis de Sade
Q81689;El código Da Vinci;The Da Vinci Code
Q464928;En busca del tiempo perdido;In Search of Lost Time
Q219552;Grandes esperanzas;Great Expectations
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q6511;Ulises;Ulysses
Q46525;Premio Pulitzer;Pulitzer Prize
Q7191;Premio Nobel;Nobel Prize
Q271764;El señor de las moscas;Lord of the Flies
Q214371;El gran Gatsby;The Great Gatsby
Q2743959;La Nueva Orden Jedi;The New Jedi Order
Q4470;La rueda del tiempo;The Wheel of Time
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q4470;La rueda del tiempo;The Wheel of Time
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q1213715;Tiempo de matar;A Time to Kill
Q11679;Los juegos del hambre;The Hunger Games
Q214371;El gran Gatsby;The Great Gatsby
Q214371;El gran Gatsby;The Great Gatsby
Q214371;El gran Gatsby;The Great Gatsby
Q46525;Premio Pulitzer;Pulitzer Prize
Q918052;Crónicas marcianas;The Martian Chronicles
Q34;Suecia;Sweden
Q26505;El viejo y el mar;The Old Man and the Sea
Q215983;Las uvas de la ira;The Grapes of Wrath
Q46525;Premio Pulitzer;Pulitzer Prize
Q46525;Premio Pulitzer;Pulitzer Prize
Q11679;Los juegos del hambre;The Hunger Games
Q178869;Cien años de soledad;One Hundred Years of Solitude
Q179021;El alquimista;The Alchemist
Q193344;Miyamoto Musashi;Miyamoto Musashi
Q839596;El conde de Montecristo;The Count of Monte Cristo
Q1396889;Rebelión en la granja;Animal Farm
Q208460;1984;Nineteen Eighty-Four
Q186341;El resplandor;The Shining
Q63070;María Magdalena;Mary Magdalene
Q212340;Matar un ruiseñor;To Kill a Mockingbird
Q44523;Crepúsculo;Twilight
Q23666;Gran Bretaña;Britain
Q743180;En el camino;On the Road
Q200920;Por quién doblan las campanas;For Whom the Bell Tolls
Q44523;Crepúsculo;Twilight
Q3260367;Escalofríos;Goosebumps
Q3260367;Escalofríos;Goosebumps
Q523076;Mujercitas;Little Women
Q46525;Premio Pulitzer;Pulitzer Prize
Q7191;Premio Nobel;Nobel Prize
Q572316;Premio Nacional del Libro;National Book Award
Q46525;Premio Pulitzer;Pulitzer Prize
Q477508;La abadía de Northanger;Northanger Abbey
Q191540;Luna nueva;New Moon
Q842438;británicos;British
Q1860;inglés;English
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q15228;El Señor de los Anillos;The Lord of the Rings
Q11679;Los juegos del hambre;The Hunger Games
Q265954;Matadero cinco;Slaughterhouse-Five
Q2875;Lo que el viento se llevó;Gone with the Wind
Q30;Estados Unidos;United States
Q96;México;Mexico
Q159;Rusia;Russia
Q183;Alemania;Germany
Q142;Francia;France
Q22502;Taiwán;Taiwan Island
Q833;Malasia;Malaysia
Q16;Canadá;Canada
Q155;Brasil;Brazil
Q30;Estados Unidos;United States
Q159;Rusia;Russia
Q159;Rusia;Russia
Q16;Canadá;Canada
Q98;océano Pacífico;Pacific Ocean
Q1028;Marruecos;Morocco
Q114;Kenia;Kenya
Q419;Perú;Peru
Q419;Perú;Peru
Q15;África;Africa
Q30;Estados Unidos;United States
Q46;Europa;Europe
Q235;Mónaco;Monaco
Q1066;Lago Superior;Lake Superior
Q1383;lago Hurón;Lake Huron
Q1520855;Monte Blackburn;Mount Blackburn
Q351;Parque Nacional Yellowstone;Yellowstone National Park
Q782;Hawái;Hawaii
Q16;Canadá;Canada
Q218;Rumania;Romania
Q183;Alemania;Germany
Q424;Camboya;Cambodia
Q39231;Monte Fuji;Mount Fuji
Q513;Everest;Mount Everest
Q159;Rusia;Russia
Q17;Japón;Japan
Q142;Francia;France
Q159;Rusia;Russia
Q16;Canadá;Canada
Q60;Nueva York;New York City
Q38;Italia;Italy
Q513;Everest;Mount Everest
Q148;República Popular China;People's Republic of China
Q1000;Gabón;Gabon
Q159;Rusia;Russia
Q142;Francia;France
Q183;Alemania;Germany
Q159;Rusia;Russia
Q16;Canadá;Canada
Q155;Brasil;Brazil
Q30;Estados Unidos;United States
Q159;Rusia;Russia
Q3392;Nilo;Nile
Q80299;Salto Ángel;Angel Falls
Q34221;Cataratas del Niágara;Niagara Falls
Q5513;Baikal;Lake Baikal
Q1490;Tokio;Tokyo
Q8686;Shanghái;Shanghai
Q1490;Tokio;Tokyo
Q1490;Tokio;Tokyo
Q1489;Ciudad de México;Mexico City
Q1490;Tokio;Tokyo
Q513;Everest;Mount Everest
Q1066;Lago Superior;Lake Superior
Q5492;Erie;Lake Erie
Q46;Europa;Europe
Q30;Estados Unidos;United States
Q1456;Carolina del Sur;South Carolina
Q1454;Carolina del Norte;North Carolina
Q60;Nueva York;New York City
Q155;Brasil;Brazil
Q902;Bangladés;Bangladesh
Q16;Canadá;Canada
Q917;Bután;Bhutan
Q30;Estados Unidos;United States
Q38;Italia;Italy
Q96;México;Mexico
Q16;Canadá;Canada
Q80299;Salto Ángel;Angel Falls
Q491677;Salto Yosemite;Yosemite Falls
Q5484;mar Caspio;Caspian Sea
Q5513;Baikal;Lake Baikal
Q39231;Monte Fuji;Mount Fuji
Q183;Alemania;Germany
Q36;Polonia;Poland
Q38;Italia;Italy
Q4675;Monte Santa Helena;Mount St. Helens
Q29;España;Spain
Q96;México;Mexico
Q884;Corea del Sur;South Korea
Q142;Francia;France
Q4675;Monte Santa Helena;Mount St. Helens
Q189;Islandia;Iceland
