id;source_locale;target_locale;source;target;entities;from;wikidata_labels
32f42ed0;en;es;How many children does the actor who played Captain Jack Sparrow have?;¿Cuántos hijos tiene el actor que interpretó a Capitán Jack Sparrow?;['Q202857'];mintaka;{'Q202857': {'es': 'Jack Sparrow', 'en': 'Captain Jack Sparrow'}}
3c727839;en;es;How many times has the actress Bella from Twilight been married?;¿Cuántas veces se casó la actriz Bella de Crepúsculo?;['Q160071'];mintaka;{'Q160071': {'es': 'Crepúsculo', 'en': 'Twilight'}}
ecb7180c;en;es;Where was the actor who played Achilles in Troy born?;¿Dónde nació el actor que interpretó a Aquiles en Troya?;['Q41746'];mintaka;{'Q41746': {'es': 'Aquiles', 'en': 'Achilles'}}
39025475;en;es;How many brothers does the actor who played Batman in Justice League have?;¿Cuántos hermanos tiene el actor que interpretó a Batman en La Liga de la Justicia?;['Q735744'];mintaka;{'Q735744': {'es': 'Liga de la Justicia', 'en': 'Justice League'}}
93f0cc5b;en;es;When was the director of Squid Game born?;¿Cuándo nació el director de El Juego del Calamar?;['Q106582931'];mintaka;{'Q106582931': {'es': 'El juego del calamar', 'en': 'Squid Game'}}
ac8d01ea;en;es;How tall is the actress who played Katniss Everdeen in The Hunger Games?;¿Cuánto mide la actriz que interpretó a Katniss Everdeen en Los Juegos del Hambre?;['Q212965'];mintaka;{'Q212965': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
1c147567;en;es;How many children does the actor who played Agent Jay in Men in Black from?;¿Cuántos hijos tiene el actor que interpretó al agente Jota en Hombres de Negro?;['Q3390587'];mintaka;{'Q3390587': {'es': 'Agente J', 'en': 'Agent J'}}
4597be90;en;es;Where is the actor who played Agent Kay in Men in Black from?;¿De dónde es el actor que interpretó al Agente Ka en Hombres de Negro?;['Q2071077'];mintaka;{'Q2071077': {'es': 'Agente Ka', 'en': 'Agent K'}}
11e50432;en;es;How much was the actor who played Harry Potter paid for acting in Harry Potter and the Half Blood Prince?;¿Cuánto se le pagó al actor que interpretó a Harry Potter en Harry Potter y el Misterio del Príncipe?;['Q161687'];mintaka;{'Q161687': {'es': 'Harry Potter y el misterio del príncipe', 'en': 'Harry Potter and the Half-Blood Prince'}}
9884ca62;en;es;How many children does the lead actress in The Hunger Games have?;¿Cuántos hijos tiene la actriz principal de Los Juegos del Hambre?;['Q212965'];mintaka;{'Q212965': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
5922da0c;en;es;How many children does the lead actress in Atomic Blonde have?;¿Cuántos hijos tiene la actriz principal de La Rubia Atómica?;['Q21528112'];mintaka;{'Q21528112': {'es': 'Atómica', 'en': 'Atomic Blonde'}}
e97452f7;en;es;How many kids does the star of The Terminal have?;¿Cuántos hijos tiene la estrella de La Terminal?;['Q318766'];mintaka;{'Q318766': {'es': 'La terminal', 'en': 'The Terminal'}}
c3195402;en;es;How many Oscars does the male star of the Titanic have?;¿Cuántos premios Óscar tiene el protagonista de Titanic?;['Q19020'];mintaka;{'Q19020': {'es': 'Premios Óscar', 'en': 'Academy Awards'}}
5fcb6096;en;es;How tall is the actor who played Edward in Twilight?;¿Cuán alto es el actor que interpretó a Edward en Crepúsculo?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
62a6231f;en;es;Where is the birthplace of the actor who played Legolas?;¿Dónde nació el actor que interpretó a Légolas?;['Q213480'];mintaka;{'Q213480': {'es': 'Legolas', 'en': 'Legolas'}}
23fbd21f;en;es;"When was the director of ""The Impossible"" born?";¿Cuándo nació el director de Lo Imposible?;['Q277038'];mintaka;{'Q277038': {'es': 'Lo imposible', 'en': 'The Impossiblee'}}
b4fa41e3;en;es;How tall is the actor who played Captain Jack Sparrow?;¿Cuán alto es el actor que interpretó al Capitán Jack Sparrow?;['Q202857'];mintaka;{'Q202857': {'es': 'Jack Sparrow', 'en': 'Captain Jack Sparrow'}}
da230a73;en;es;How many children does the actor that played Captain Jack Sparrow have?;¿Cuántos hijos tiene el actor que interpretó al Capitán Jack Sparrow?;['Q202857'];mintaka;{'Q202857': {'es': 'Jack Sparrow', 'en': 'Captain Jack Sparrow'}}
cb89fc4c;en;es;Where is the actor who played Captain Jack Sparrow from?;¿De dónde es el actor que interpretó al Capitán Jack Sparrow?;['Q202857'];mintaka;{'Q202857': {'es': 'Jack Sparrow', 'en': 'Captain Jack Sparrow'}}
a77046cd;en;es;Which role did the recipient of the Oscar for Best Actor in 2021 play?;¿Qué papel interpretó el ganador del Óscar a Mejor Actor en 2021?;['Q103916'];mintaka;{'Q103916': {'es': 'Óscar al mejor actor', 'en': 'Academy Award for Best Actor'}}
99d9c833;en;es;In which year was the star of Raging Bull born?;¿En qué año nació el protagonista de Toro Salvaje?;['Q220780'];mintaka;{'Q220780': {'es': 'Toro salvaje', 'en': 'Raging Bull'}}
5e27ba08;en;es;How old is the lead actor in Spider-Man 2002?;¿Cuántos años tiene el protagonista de Spiderman 2002?;['Q484442'];mintaka;{'Q484442': {'es': 'Spider-Man', 'en': 'Spider-Man'}}
f9aa6540;en;es;What was the first Twilight movie chronologically?;En orden cronológico, ¿cuál fue la primera película de Crepúsculo?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
bc601b46;en;es;What was the fourth Twilight movie chronologically?;En orden cronológico, ¿cuál es la cuarta película de Crepúsculo?;['Q160071'];mintaka;{'Q160071': {'es': 'Crepúsculo', 'en': 'Twilight'}}
059a6200;en;es;What was the third Pirates of the Caribbean movie to be released?;¿Cuál fue la tercera película de Los Piratas del Caribe que se estrenó?;['Q194318'];mintaka;{'Q194318': {'es': 'Piratas del Caribe', 'en': 'Pirates of the Caribbean'}}
97d03d01;en;es;What was the third Lord of the Rings movie to be released?;¿Cuándo se estrenó la tercera película de El Señor de los Anillos?;['Q190214'];mintaka;{'Q190214': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings trilogy'}}
03f9b7f6;en;es;What was the last movie in the Dirty Harry franchise?;¿Cuál fue la última película de la franquicia de Harry el sucio?;['Q110206'];mintaka;{'Q110206': {'es': 'Harry el sucio', 'en': 'Dirty Harry'}}
c5ae3177;en;es;What is the third Lord of The Rings movie?;¿Cuál es la tercera película de El Señor de los Anillos?;['Q190214'];mintaka;{'Q190214': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings trilogy'}}
7f0edb54;en;es;What was the first Pirates of the Caribbean movie?;¿Cuál es la primera película de Piratas del Caribe?;['Q194318'];mintaka;{'Q194318': {'es': 'Piratas del Caribe', 'en': 'Pirates of the Caribbean'}}
81246ab6;en;es;What is the first Twilight movie?;¿Cuál es la primera película de Crepúsculo?;['Q160071'];mintaka;{'Q160071': {'es': 'Crepúsculo', 'en': 'Twilight'}}
22c51c40;en;es;What is the third Twilight movie?;¿Cuál es la tercera película de Crepúsculo?;['Q160071'];mintaka;{'Q160071': {'es': 'Crepúsculo', 'en': 'Twilight'}}
de544943;en;es;Which Disney movie was the first full-length, animated feature produced in the United States?;¿Qué película de Disney fue el primer largometraje animado producido en los Estados Unidos?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
ee6fecb6;en;es;What was the third movie in the Peter Jackson Lord of the Rings trilogy?;¿Cuál fue la tercera película de la trilogía de El Señor de los Anillos dirigida por Peter Jackson?;['Q190214'];mintaka;{'Q190214': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings trilogy'}}
e88b6de6;en;es;What was the first movie released in 2021?;¿Cuál fue la primera película lanzada en 2021?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
89b08063;en;es;What was the last Jaws movie starring Roy Schneider?;¿Cuál fue la última película de Tiburón protagonizada por Roy Schneider?;['Q189505'];mintaka;{'Q189505': {'es': 'Tiburón', 'en': 'Jaws'}}
a8927bb4;en;es;When was the last Pirate of the Caribbean movie released?;¿Cuándo fue estrenada la última película de Piratas del Caribe?;['Q194318'];mintaka;{'Q194318': {'es': 'Piratas del Caribe', 'en': 'Pirates of the Caribbean'}}
fa27fbe8;en;es;Who directed the third movie in the Piranha series?;¿Quién dirigió la tercera película de la serie Piraña?;['Q1140216'];mintaka;{'Q1140216': {'es': 'Piraña', 'en': 'Piranha'}}
d1ffc2f1;en;es;Which movie made the most money?;¿Qué película recaudó la mayor cantidad de dinero?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
2cd3c437;en;es;Who is the youngest movie director?;¿Quién es el director de cine más joven?;['Q2526255'];mintaka;{'Q2526255': {'es': 'director de cine', 'en': 'film director'}}
1d702f03;en;es;What was the most expensive movie ever made?;¿Cuál es la película más costosa jamás realizada?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
9e45f97c;en;es;What was the cheapest movie ever made?;¿Cuál es la película más barata jamás realizada?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
d949da73;en;es;What's the shortest theatrically released movie?;¿Cuál es la película más corta creada para cine?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
b8f6c897;en;es;What is the biggest budget movie of all time?;¿Cuál ha sido la película con mayor presupuesto en la historia?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
e63bc905;en;es;Which Spider-Man movie had the smallest budget?;¿Qué película de Spiderman ha tenido el menos presupuesto?;['Q484442'];mintaka;{'Q484442': {'es': 'Spider-Man', 'en': 'Spider-Man'}}
8e4901d3;en;es;Which Studio Ghibli movie scored the lowest on Rotten Tomatoes?;¿Qué película de Studio Ghibli tuvo el puntaje más bajo en Rotten Tomatos?;['Q105584'];mintaka;{'Q105584': {'es': 'Rotten Tomatoes', 'en': 'Rotten Tomatoes'}}
37fe2b75;en;es;Which Quentin Tarantino movie made the most money?;¿Qué película de Quentin Taratino recaudó más dinero?;['Q3772'];mintaka;{'Q3772': {'es': 'Quentin Tarantino', 'en': 'Quentin Tarantino'}}
0914ba88;en;es;Which movie made the most money in the United States in 1977?;¿Qué película recaudó más dinero en los Estados Unidos durante 1977?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
cbebba06;en;es;Which movie made the most money in the United States in 1979?;¿Qué película tuvo mayores ingresos en los Estados Unidos durante 1979?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
add9ac1c;en;es;Which movie made the most money in the United States in 1980?;¿Qué película tuvo mayores ganancias en Estados Unidos Durante 1980?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
2dbab681;en;es;Which movie made the most money in the United States in 1981?;¿Qué película tuvo mayores ingresos en los Estados Unidos durante 1981?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
17e2beec;en;es;What is the highest-grossing movie of all time?;¿Cuál es la película con mayores ingresos de todos los tiempos?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
f638b3cb;en;es;What is the fastest movie ever produced?;¿Cuál es la película más rápida jamás producida?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
13311801;en;es;What is the longest movie produced?;¿Cuál es la película más larga producida?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
8b027d2b;en;es;Which Spider-Man movie made the most money at the box office?;¿Qué película de Spiderman tuvo mayor recaudación en taquilla?;['Q79037'];mintaka;{'Q79037': {'es': 'Spider-Man', 'en': 'Spider-Man'}}
3dcd7468;en;es;Which Spider-Man movie made the most money?;¿Qué película de Spiderman tuvo mayores ingresos?;['Q484442'];mintaka;{'Q484442': {'es': 'Spider-Man', 'en': 'Spider-Man'}}
9c9b40ee;en;es;What is the highest-grossing movie in the world?;¿Cuál es la película más taquillera del mundo?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
e85bf7ac;en;es;Which Game of Thrones battle is the longest?;¿Qué batalla de Juego de Tronos es la más larga?;['Q23572'];mintaka;{'Q23572': {'es': 'Juego de Tronos', 'en': 'Game of Thrones'}}
745e9aea;en;es;Which Squid Game episode has the longest time length?;¿Qué episodio del Juego del Calamar dura más?;['Q106582931'];mintaka;{'Q106582931': {'es': 'El juego del calamar', 'en': 'Squid Game'}}
c37f9f56;en;es;Which movie has the most dialogue?;¿Qué película tiene la mayor cantidad de diálogos?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
3d62451a;en;es;Which movie uses the most swear words?;¿Qué película tiene la mayor cantidad de groserías?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
0d5d8cab;en;es;Which Pirates of the Caribbean movie made the least money?;¿Qué película de Piratas del Caribe tuvo menores ingresos?;['Q194318'];mintaka;{'Q194318': {'es': 'Piratas del Caribe', 'en': 'Pirates of the Caribbean'}}
6746a8ec;en;es;Which Pirates of the Caribbean movie had the largest budget?;¿Qué película de Piratas del Caribe tuvo mayor presupuesto?;['Q194318'];mintaka;{'Q194318': {'es': 'Piratas del Caribe', 'en': 'Pirates of the Caribbean'}}
98b29d28;en;es;Which Pirates of the Caribbean movie has the longest run time?;¿Qué película de Piratas del Caribe tiene mayor duración?;['Q194318'];mintaka;{'Q194318': {'es': 'Piratas del Caribe', 'en': 'Pirates of the Caribbean'}}
fc691fa1;en;es;What is the longest cinematic movie ever made?;¿Cuál es la película cinematográfica más larga que se ha realizado?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
a9f9a3ce;en;es;Which Spider-Man film made the most money?;¿Con qué película de Spiderman se hizo más dinero?;['Q79037'];mintaka;{'Q79037': {'es': 'Spider-Man', 'en': 'Spider-Man'}}
9e760ae3;en;es;Who was the youngest to win an Oscar for Best Actress?;¿Quién fue la más joven en ganar un Óscar a la Mejor Actriz?;['Q103618'];mintaka;{'Q103618': {'es': 'Óscar a la mejor actriz', 'en': 'Academy Award for Best Actress'}}
9dae698c;en;es;Who was the oldest to win an Oscar for Best Director?;¿Quién fue el más longevo en ganar un Óscar al Mejor Director?;['Q103360'];mintaka;{'Q103360': {'es': 'Óscar al mejor director', 'en': 'Academy Award for Best Director'}}
f7b101a0;en;es;Which movie won the most Oscars without winning Best Picture?;¿Qué película ganó más premios Óscar sin haber ganado el de Mejor Película?;['Q19020'];mintaka;{'Q19020': {'es': 'Premios Óscar', 'en': 'Academy Awards'}}
abba7d67;en;es;What was the most costly movie of 2011?;¿Cuál fue la película más costosa del año 2011?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
5b4a3b15;en;es;Which Lord of the Rings film made the most money?;¿Qué película del Señor de los Anillos fue más taquillera?;['Q190214'];mintaka;{'Q190214': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings trilogy'}}
5e139a34;en;es;Which Twilight movie has the longest runtime?;¿Cuál película de Crepúsculo tiene mayor duración?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
99703272;en;es;Which Twilight movie made the most money?;¿Cuál película de Crepúsculo fue la más taquillera?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
46a96e0b;en;es;Which Lord of the Rings movie is the shortest?;¿Cuál de las películas de El Señor de los Anillos es la más corta?;['Q190214'];mintaka;{'Q190214': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings trilogy'}}
4e23d73b;en;es;Which Lord of the Rings movie cost the least money to make?;¿Qué película de El Señor de los Anillos costó la menor cantidad de dinero en producir?;['Q190214'];mintaka;{'Q190214': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings trilogy'}}
21bb51ab;en;es;Who is the youngest person to win an Oscar for Best Director?;¿Quién es la persona más joven en ganar el Óscar al Mejor Director?;['Q103360'];mintaka;{'Q103360': {'es': 'Óscar al mejor director', 'en': 'Academy Award for Best Director'}}
26ec3550;en;es;Which Pirates of the Caribbean film made the most money?;¿Qué película de Piratas del Caribe recaudó la mayor cantidad de dinero?;['Q194318'];mintaka;{'Q194318': {'es': 'Piratas del Caribe', 'en': 'Pirates of the Caribbean'}}
3658a9af;en;es;Which actor has acted in the most movies?;¿Qué actor actuó en más películas?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
930a6a5a;en;es;Which movie has the highest production cost of all time?;¿Qué película tiene el mayor costo de producción de todos los tiempos?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
0c5f2e78;en;es;Which Godfather movie is the longest?;¿Qué película del Padrino es más larga?;['Q47703'];mintaka;{'Q47703': {'es': 'El padrino', 'en': 'The Godfather'}}
7d8a94d2;en;es;Which of the Pirates of the Caribbean movies is the longest?;¿Cuál de las películas de Piratas del Caribe es la más larga?;['Q194318'];mintaka;{'Q194318': {'es': 'Piratas del Caribe', 'en': 'Pirates of the Caribbean'}}
